Date,AAPL,GOOG
2004-10-21,0.7266300320625305,3.7205541133880615
2004-10-22,0.7185970544815063,4.294652938842773
2004-10-25,0.7207190990447998,4.667504787445068
2004-10-26,0.7270849943161011,4.5280280113220215
2004-10-27,0.7624009251594543,4.6318888664245605
2004-10-28,0.7910478115081787,4.814454078674316
2004-10-29,0.7942307591438293,4.748202800750732
2004-11-01,0.7949888706207275,4.882449150085449
2004-11-02,0.8109038472175598,4.85355806350708
2004-11-03,0.8383384943008423,4.773856163024902
2004-11-04,0.8253025412559509,4.60025691986084
2004-11-05,0.8293954730033875,4.217939853668213
2004-11-08,0.8242415189743042,4.297640800476074
2004-11-09,0.8192406892776489,4.201751232147217
2004-11-10,0.8298506140708923,4.180829048156738
2004-11-11,0.838186502456665,4.558413982391357
2004-11-12,0.8412176370620728,4.533009052276611
2004-11-15,0.8372775316238403,4.604491233825684
2004-11-16,0.832729697227478,4.297391891479492
2004-11-17,0.8321235775947571,4.296395778656006
2004-11-18,0.8395506143569946,4.172859191894531
2004-11-19,0.8362165093421936,4.219184875488281
2004-11-22,0.9298869371414185,4.112086772918701
2004-11-23,0.9286741614341736,4.172360897064209
2004-11-24,0.9708110094070435,4.35268497467041
2004-11-26,0.9783897399902344,4.468002796173096
2004-11-29,1.0373508930206299,4.509347915649414
2004-11-30,1.016282081604004,4.532511234283447
2004-12-01,1.0274989604949951,4.4822001457214355
2004-12-02,0.9883934855461121,4.468252182006836
2004-12-03,0.9500463604927063,4.49315881729126
2004-12-06,0.9970330595970154,4.390791893005371
2004-12-07,0.9532290101051331,4.269745826721191
2004-12-08,0.9591399431228638,4.233631134033203
2004-12-09,0.969901978969574,4.319559097290039
2004-12-10,0.9874839186668396,4.2752251625061035
2004-12-13,0.9838458895683289,4.245337009429932
2004-12-14,0.9896061420440674,4.450568199157715
2004-12-15,0.9891515374183655,4.477715969085693
2004-12-16,1.0094616413116455,4.395275115966797
2004-12-17,0.9850588440895081,4.485188007354736
2004-12-20,0.9506522417068481,4.608226776123047
2004-12-21,0.9653542041778564,4.576595783233643
2004-12-22,0.9662638902664185,4.640108108520508
2004-12-23,0.9702051877975464,4.679957866668701
2004-12-27,0.957321047782898,4.779833793640137
2004-12-28,0.9727811813354492,4.801004886627197
2004-12-29,0.9767221808433533,4.804491996765137
2004-12-30,0.982178807258606,4.921553134918213
2004-12-31,0.9761159420013428,4.801752090454102
2005-01-03,0.9592919945716858,5.048826217651367
2005-01-04,0.9691440463066101,4.844342231750488
2005-01-05,0.9776318073272705,4.819684982299805
2005-01-06,0.9783897399902344,4.696147918701172
2005-01-07,1.0496275424957275,4.828153133392334
2005-01-10,1.0452325344085693,4.858290195465088
2005-01-11,0.97854083776474,4.820432186126709
2005-01-12,0.9921829104423523,4.866260051727295
2005-01-13,1.0579643249511719,4.865015029907227
2005-01-14,1.0640265941619873,4.980582237243652
2005-01-18,1.070847988128662,5.078464984893799
2005-01-19,1.0591768026351929,4.91408109664917
2005-01-20,1.0679676532745361,4.829895973205566
2005-01-21,1.068422555923462,4.689423084259033
2005-01-24,1.0725144147872925,4.501129150390625
2005-01-25,1.0920675992965698,4.411465167999268
2005-01-26,1.0950995683670044,4.7133331298828125
2005-01-27,1.1010105609893799,4.684442043304443
2005-01-28,1.1213204860687256,4.7407307624816895
2005-01-31,1.1655794382095337,4.8722381591796875
2005-02-01,1.1751282215118408,4.779584884643555
2005-02-02,1.2069580554962158,5.129772186279297
2005-02-03,1.1793720722198486,5.251814842224121
2005-02-04,1.194983959197998,5.089921951293945
2005-02-07,1.1965004205703735,4.882449150085449
2005-02-08,1.2262084484100342,4.947455883026123
2005-02-09,1.1934682130813599,4.771615028381348
2005-02-10,1.1877093315124512,4.68195104598999
2005-02-11,1.2309073209762573,4.667504787445068
2005-02-14,1.2827439308166504,4.806733131408691
2005-02-15,1.34003746509552,4.862524032592773
2005-02-16,1.366107702255249,4.941727161407471
2005-02-17,1.3309437036514282,4.929025173187256
2005-02-18,1.3157862424850464,4.930270195007324
2005-02-22,1.2927477359771729,4.766384124755859
2005-02-23,1.337309718132019,4.830644130706787
2005-02-24,1.3479197025299072,4.704616069793701
2005-02-25,1.3488284349441528,4.629397869110107
2005-02-28,1.3598933219909668,4.682199954986572
2005-03-01,1.3489803075790405,4.634130001068115
2005-03-02,1.3374607563018799,4.612212181091309
2005-03-03,1.2668291330337524,4.6577911376953125
2005-03-04,1.2977498769760132,4.630145072937012
2005-03-07,1.2959306240081787,4.702622890472412
2005-03-08,1.228632926940918,4.612709999084473
2005-03-09,1.1928620338439941,4.516819953918457
2005-03-10,1.2074133157730103,4.4826979637146
2005-03-11,1.2207510471343994,4.428400993347168
2005-03-14,1.2222669124603271,4.358414173126221
2005-03-15,1.241667628288269,4.448575973510742
2005-03-16,1.248336672782898,4.373607158660889
2005-03-17,1.2807732820510864,4.465511798858643
2005-03-18,1.3022968769073486,4.48419189453125
2005-03-21,1.3247287273406982,4.5051140785217285
2005-03-22,1.2983555793762207,4.44832706451416
2005-03-23,1.2898677587509155,4.457790851593018
2005-03-24,1.2883516550064087,4.4645161628723145
2005-03-28,1.2892616987228394,4.5185627937316895
2005-03-29,1.2656158208847046,4.4724860191345215
2005-03-30,1.29744553565979,4.494403839111328
2005-03-31,1.2631908655166626,4.4958977699279785
2005-04-01,1.2395459413528442,4.48419189453125
2005-04-04,1.245608925819397,4.614952087402344
2005-04-05,1.2698596715927124,4.696646213531494
2005-04-06,1.2831987142562866,4.71283483505249
2005-04-07,1.3204843997955322,4.825911045074463
2005-04-08,1.3259414434432983,4.783320903778076
2005-04-11,1.2707701921463013,4.812710762023926
2005-04-12,1.2932019233703613,4.830893039703369
2005-04-13,1.2440927028656006,4.805239200592041
2005-04-14,1.1295052766799927,4.76837682723999
2005-04-15,1.0716058015823364,4.607728958129883
2005-04-18,1.079790472984314,4.656795024871826
2005-04-19,1.124352216720581,4.767131805419922
2005-04-20,1.07645583152771,4.934006214141846
2005-04-21,1.1270806789398193,5.086434841156006
2005-04-22,1.0761525630950928,5.375102996826172
2005-04-25,1.1210176944732666,5.567381858825684
2005-04-26,1.0970696210861206,5.448328018188477
2005-04-27,1.089794397354126,5.473981857299805
2005-04-28,1.0773659944534302,5.465763092041016
2005-04-29,1.0931289196014404,5.479462146759033
2005-05-02,1.104344367980957,5.536498069763184
2005-05-03,1.0976752042770386,5.633634090423584
2005-05-04,1.1261714696884155,5.691167831420898
2005-05-05,1.1119232177734375,5.6533098220825195
2005-05-06,1.128899335861206,5.679213047027588
2005-05-09,1.1207144260406494,5.62939977645874
2005-05-10,1.1040416955947876,5.673733234405518
2005-05-11,1.0794872045516968,5.760657787322998
2005-05-12,1.0346224308013916,5.696648120880127
2005-05-13,1.0540233850479126,5.709599018096924
2005-05-16,1.0776686668395996,5.754680156707764
2005-05-17,1.0719084739685059,5.806486129760742
2005-05-18,1.0864596366882324,5.9566731452941895
2005-05-19,1.1382966041564941,5.9571709632873535
2005-05-20,1.1382966041564941,6.017693996429443
2005-05-23,1.2052910327911377,6.362401962280273
2005-05-24,1.2034724950790405,6.376101016998291
2005-05-25,1.2058968544006348,6.495902061462402
2005-05-26,1.2349992990493774,6.455801963806152
2005-05-27,1.2295417785644531,6.625166893005371
2005-05-31,1.2052910327911377,6.90586519241333
2005-06-01,1.2216609716415405,7.173112869262695
2005-06-02,1.2137794494628906,7.170622825622559
2005-06-03,1.1592133045196533,6.9803361892700195
2005-06-06,1.1495131254196167,7.246338844299316
2005-06-07,1.1076796054840088,7.300634860992432
2005-06-08,1.1191983222961426,6.9629011154174805
2005-06-09,1.14132821559906,7.131021022796631
2005-06-10,1.0855504274368286,7.036127090454102
2005-06-13,1.0882786512374878,7.042354106903076
2005-06-14,1.0913094282150269,6.932764053344727
2005-06-15,1.1255642175674438,6.844346046447754
2005-06-16,1.151331901550293,6.910099029541016
2005-06-17,1.1613352298736572,6.981331825256348
2005-06-20,1.14011549949646,7.140735149383545
2005-06-21,1.1476943492889404,7.169127941131592
2005-06-22,1.16861093044281,7.20549201965332
2005-06-23,1.1789178848266602,7.215703964233398
2005-06-24,1.144662618637085,7.403500080108643
2005-06-27,1.1246557235717773,7.57411003112793
2005-06-28,1.131021499633789,7.521805763244629
2005-06-29,1.102526307106018,7.290672779083252
2005-06-30,1.115864634513855,7.326289176940918
2005-07-01,1.1064666509628296,7.254059791564941
2005-07-05,1.151331901550293,7.365143775939941
2005-07-06,1.1334463357925415,7.260785102844238
2005-07-07,1.1407220363616943,7.360909938812256
2005-07-08,1.1595168113708496,7.3780951499938965
2005-07-11,1.1549689769744873,7.306364059448242
2005-07-12,1.1592133045196533,7.267261028289795
2005-07-13,1.1625484228134155,7.443600177764893
2005-07-14,1.2353019714355469,7.494160175323486
2005-07-15,1.2595535516738892,7.501632213592529
2005-07-18,1.2577348947525024,7.460536003112793
2005-07-19,1.3092684745788574,7.718568801879883
2005-07-20,1.3226064443588257,7.770873069763184
2005-07-21,1.3122996091842651,7.819191932678223
2005-07-22,1.3338234424591064,7.531768798828125
2005-07-25,1.3280638456344604,7.368630886077881
2005-07-26,1.3226064443588257,7.374608039855957
2005-07-27,1.3335195779800415,7.3955302238464355
2005-07-28,1.3277606964111328,7.310100078582764
2005-07-29,1.2928985357284546,7.167136192321777
2005-08-01,1.2959306240081787,7.263026237487793
2005-08-02,1.3092684745788574,7.451818943023682
2005-08-03,1.3101774454116821,7.404745101928711
2005-08-04,1.294717788696289,7.415454864501953
2005-08-05,1.3032056093215942,7.28145694732666
2005-08-08,1.2928985357284546,7.254059791564941
2005-08-09,1.3283666372299194,7.262030124664307
2005-08-10,1.3150286674499512,7.115330219268799
2005-08-11,1.3338234424591064,7.074731826782227
2005-08-12,1.397482991218567,7.2159528732299805
2005-08-15,1.4453792572021484,7.073486804962158
2005-08-16,1.4020302295684814,7.1145830154418945
2005-08-17,1.4293131828308105,7.100883960723877
2005-08-18,1.4035452604293823,6.973610877990723
2005-08-19,1.3892985582351685,6.973859786987305
2005-08-22,1.390510082244873,6.824668884277344
2005-08-23,1.3865692615509033,6.9633989334106445
2005-08-24,1.387479305267334,7.037869930267334
2005-08-25,1.3962699174880981,7.038368225097656
2005-08-26,1.3865692615509033,7.063025951385498
2005-08-29,1.389601230621338,7.18432092666626
2005-08-30,1.4117300510406494,7.154932022094727
2005-08-31,1.421431303024292,7.123300075531006
2005-09-01,1.4023332595825195,7.1295270919799805
2005-09-02,1.4011204242706299,7.18432092666626
2005-09-06,1.479331135749817,7.150946140289307
2005-09-07,1.4756929874420166,7.344222068786621
2005-09-08,1.5090385675430298,7.357173919677734
2005-09-09,1.5554198026657104,7.4493279457092285
2005-09-12,1.5581477880477905,7.714583873748779
2005-09-13,1.5405659675598145,7.762903213500977
2005-09-14,1.503886103630066,7.546712875366211
2005-09-15,1.5117672681808472,7.5372490882873535
2005-09-16,1.5523884296417236,7.476974010467529
2005-09-19,1.5957372188568115,7.566389083862305
2005-09-20,1.612410306930542,7.669004917144775
2005-09-21,1.5796706676483154,7.7683820724487305
2005-09-22,1.5733046531677246,7.755181789398193
2005-09-23,1.612713098526001,7.854558944702148
2005-09-26,1.6321141719818115,7.827660083770752
2005-09-27,1.619988203048706,7.819191932678223
2005-09-28,1.548447608947754,7.621432781219482
2005-09-29,1.5866436958312988,7.711595058441162
2005-09-30,1.6251424551010132,7.881956100463867
2005-10-03,1.6503032445907593,7.937249183654785
2005-10-04,1.6293861865997314,7.745965957641602
2005-10-05,1.5999813079833984,7.738742828369141
2005-10-06,1.5672423839569092,7.789553165435791
2005-10-07,1.5551164150238037,7.795529842376709
2005-10-10,1.5269246101379395,7.73724889755249
2005-10-11,1.563907504081726,7.6239237785339355
2005-10-12,1.4929728507995605,7.496152877807617
2005-10-13,1.629083275794983,7.40823221206665
2005-10-14,1.636964201927185,7.375853061676025
2005-10-17,1.619988203048706,7.596526145935059
2005-10-18,1.5827025175094604,7.55368709564209
2005-10-19,1.6654601097106934,7.688681125640869
2005-10-20,1.7018373012542725,7.551693916320801
2005-10-21,1.6872860193252563,8.465767860412598
2005-10-24,1.721540927886963,8.683700561523438
2005-10-25,1.7006242275238037,8.640363693237305
2005-10-26,1.7288167476654053,8.852816581726074
2005-10-27,1.6797080039978027,8.793540000915527
2005-10-28,1.6512123346328735,8.920812606811523
2005-10-31,1.745793342590332,9.268757820129395
2005-11-01,1.7430638074874878,9.44908332824707
2005-11-02,1.8173333406448364,9.456555366516113
2005-11-03,1.8749316930770874,9.61271858215332
2005-11-04,1.8537113666534424,9.7243013381958
2005-11-07,1.8258211612701416,9.838871002197266
2005-11-08,1.815818428993225,9.711099624633789
2005-11-09,1.8221845626831055,9.443353652954102
2005-11-10,1.8546204566955566,9.740987777709961
2005-11-11,1.8655332326889038,9.723553657531738
2005-11-14,1.8628051280975342,9.887189865112305
2005-11-15,1.8879663944244385,9.783329963684082
2005-11-16,1.9689059257507324,9.916580200195312
2005-11-17,1.9558695554733276,10.048584938049316
2005-11-18,1.95708167552948,9.967887878417969
2005-11-21,1.9692074060440063,10.195783615112305
2005-11-22,2.016497850418091,10.372870445251465
2005-11-23,2.0343832969665527,10.532023429870605
2005-11-25,2.1019837856292725,10.675485610961914
2005-11-28,2.1116843223571777,10.547466278076172
2005-11-29,2.064394474029541,10.050827026367188
2005-11-30,2.0559065341949463,10.084948539733887
2005-12-01,2.170494794845581,10.313591957092285
2005-12-02,2.2017178535461426,10.403505325317383
2005-12-05,2.17716383934021,10.10836124420166
2005-12-06,2.2447633743286133,10.07573413848877
2005-12-07,2.241731882095337,10.067764282226562
2005-12-08,2.245673656463623,10.227912902832031
2005-12-09,2.253251552581787,10.19179916381836
2005-12-12,2.2708334922790527,10.276729583740234
2005-12-13,2.2729556560516357,10.398275375366211
2005-12-14,2.1829230785369873,10.434886932373047
2005-12-15,2.1880762577056885,10.524301528930664
2005-12-16,2.1556403636932373,10.713592529296875
2005-12-19,2.163825035095215,10.575361251831055
2005-12-20,2.1859538555145264,10.703380584716797
2005-12-21,2.2280914783477783,10.618449211120605
2005-12-22,2.2438535690307617,10.760665893554688
2005-12-23,2.223543643951416,10.733019828796387
2005-12-27,2.2502193450927734,10.576356887817383
2005-12-28,2.230212926864624,10.627415657043457
2005-12-29,2.165947198867798,10.464526176452637
2005-12-30,2.1792850494384766,10.332770347595215
2006-01-03,2.265983819961548,10.840119361877441
2006-01-04,2.2726521492004395,11.089433670043945
2006-01-05,2.254767417907715,11.238874435424805
2006-01-06,2.3129703998565674,11.598028182983398
2006-01-09,2.3053908348083496,11.628911972045898
2006-01-10,2.451202869415283,11.70014476776123
2006-01-11,2.54335880279541,11.746720314025879
2006-01-12,2.555180549621582,11.547467231750488
2006-01-13,2.5945889949798584,11.612723350524902
2006-01-17,2.567913055419922,11.63414192199707
2006-01-18,2.500615119934082,11.081214904785156
2006-01-19,2.396031141281128,10.870505332946777
2006-01-20,2.306605100631714,9.94920825958252
2006-01-23,2.354501485824585,10.647589683532715
2006-01-24,2.305088758468628,11.034390449523926
2006-01-25,2.2493114471435547,10.784577369689941
2006-01-26,2.192622661590576,10.816207885742188
2006-01-27,2.1835293769836426,10.796780586242676
2006-01-30,2.2735626697540283,10.630654335021973
2006-01-31,2.289022207260132,10.776107788085938
2006-02-01,2.2862930297851562,10.006991386413574
2006-02-02,2.1856510639190674,9.86402702331543
2006-02-03,2.1780714988708496,9.503129959106445
2006-02-06,2.0401430130004883,9.591548919677734
2006-02-07,2.0492379665374756,9.163652420043945
2006-02-08,2.0859174728393555,9.192543983459473
2006-02-09,1.9689059257507324,8.93575668334961
2006-02-10,2.0404469966888428,9.031397819519043
2006-02-13,1.9616291522979736,8.61022663116455
2006-02-14,2.050449848175049,8.550949096679688
2006-02-15,2.098345994949341,8.52753734588623
2006-02-16,2.139270067214966,9.127288818359375
2006-02-17,2.130782127380371,9.184325218200684
2006-02-21,2.094102144241333,9.130526542663574
2006-02-22,2.162006139755249,9.103129386901855
2006-02-23,2.175041675567627,9.416455268859863
2006-02-24,2.166250705718994,9.39976692199707
2006-02-27,2.1520018577575684,9.723055839538574
2006-02-28,2.076215982437134,9.031646728515625
2006-03-01,2.094708204269409,9.085944175720215
2006-03-02,2.110168695449829,9.376106262207031
2006-03-03,2.052874803543091,9.419195175170898
2006-03-06,1.984971284866333,9.168135643005371
2006-03-07,2.010132074356079,9.077225685119629
2006-03-08,1.990427851676941,8.813962936401367
2006-03-09,1.9379843473434448,8.54297924041748
2006-03-10,1.9155523777008057,8.405991554260254
2006-03-13,1.9910334348678589,8.39503288269043
2006-03-14,2.0407497882843018,8.746216773986816
2006-03-15,2.007706880569458,8.580339431762695
2006-03-16,1.9495036602020264,8.437623977661133
2006-03-17,1.9601140022277832,8.463027954101562
2006-03-20,1.9398030042648315,8.67224407196045
2006-03-21,1.87371826171875,8.466265678405762
2006-03-22,1.8694745302200317,8.473737716674805
2006-03-23,1.8236993551254272,8.515332221984863
2006-03-24,1.81763756275177,9.11085033416748
2006-03-27,1.8039953708648682,9.20773696899414
2006-03-28,1.7797446250915527,9.39478588104248
2006-03-29,1.889481544494629,9.837626457214355
2006-03-30,1.902213215827942,9.674736976623535
2006-03-31,1.9013044834136963,9.713590621948242
2006-04-03,1.8991820812225342,9.7061185836792
2006-04-04,1.854318380355835,10.070752143859863
2006-04-05,2.037415027618408,10.161662101745605
2006-04-06,2.159580945968628,10.241113662719727
2006-04-07,2.115626096725464,10.116082191467285
2006-04-10,2.0816731452941895,10.370628356933594
2006-04-11,2.0610599517822266,10.203255653381348
2006-04-12,2.0222575664520264,10.185571670532227
2006-04-13,2.014982223510742,10.01645565032959
2006-04-17,1.9646611213684082,10.13252067565918
2006-04-18,2.00740385055542,10.068262100219727
2006-04-19,1.9901247024536133,10.224177360534668
2006-04-20,2.0501468181610107,10.336256980895996
2006-04-21,2.032261848449707,10.886693954467773
2006-04-24,1.9931560754776,10.9713773727417
2006-04-25,2.005887985229492,10.639122009277344
2006-04-26,2.065910577774048,10.609482765197754
2006-04-27,2.1025896072387695,10.461538314819336
2006-04-28,2.1338136196136475,10.409482955932617
2006-05-01,2.1098649501800537,9.935259819030762
2006-05-02,2.17110013961792,9.83314323425293
2006-05-03,2.1565492153167725,9.817452430725098
2006-05-04,2.156245470046997,9.831897735595703
2006-05-05,2.1792850494384766,9.820690155029297
2006-05-08,2.1792850494384766,9.832645416259766
2006-05-09,2.153216600418091,10.181836128234863
2006-05-10,2.1401803493499756,10.03687858581543
2006-05-11,2.065910577774048,9.638871192932129
2006-05-12,2.0522689819335938,9.318323135375977
2006-05-15,2.054997205734253,9.369878768920898
2006-05-16,1.9698141813278198,9.24783706665039
2006-05-17,1.978303074836731,9.327537536621094
2006-05-18,1.9152488708496094,9.240116119384766
2006-05-19,1.9555668830871582,9.21595573425293
2006-05-22,1.9213107824325562,9.239119529724121
2006-05-23,1.9143387079238892,9.354436874389648
2006-05-24,1.920099139213562,9.495657920837402
2006-05-25,1.950109601020813,9.538995742797852
2006-05-26,1.926464319229126,9.498148918151855
2006-05-30,1.8558335304260254,9.263776779174805
2006-05-31,1.8118776082992554,9.260787963867188
2006-06-01,1.8846313953399658,9.529780387878418
2006-06-02,1.8691710233688354,9.450576782226562
2006-06-05,1.8188492059707642,9.326044082641602
2006-06-06,1.8103619813919067,9.71334171295166
2006-06-07,1.7751976251602173,9.626667022705078
2006-06-08,1.841888427734375,9.795783042907715
2006-06-09,1.7958106994628906,9.628161430358887
2006-06-12,1.7279070615768433,9.502881050109863
2006-06-13,1.7682245969772339,9.62691593170166
2006-06-14,1.746398687362671,9.573864936828613
2006-06-15,1.800054669380188,9.738497734069824
2006-06-16,1.7448827028274536,9.731025695800781
2006-06-19,1.7339699268341064,9.667264938354492
2006-06-20,1.7421550750732422,9.643104553222656
2006-06-21,1.7539781332015991,10.015708923339844
2006-06-22,1.8061176538467407,9.96141242980957
2006-06-23,1.7833818197250366,10.083703994750977
2006-06-26,1.7882328033447266,10.067764282226562
2006-06-27,1.7409420013427734,10.020441055297852
2006-06-28,1.698198914527893,10.114836692810059
2006-06-29,1.7876256704330444,10.406245231628418
2006-06-30,1.7360923290252686,10.444103240966797
2006-07-03,1.756705641746521,10.540492057800293
2006-07-05,1.7279070615768433,10.497154235839844
2006-07-06,1.690621256828308,10.540243148803711
2006-07-07,1.679404377937317,10.47199821472168
2006-07-10,1.6672790050506592,10.415958404541016
2006-07-11,1.6869831085205078,10.57436466217041
2006-07-12,1.605438470840454,10.39229679107666
2006-07-13,1.5839145183563232,10.18258285522461
2006-07-14,1.536018967628479,10.04983139038086
2006-07-17,1.5875526666641235,10.159171104431152
2006-07-18,1.6036192178726196,10.038622856140137
2006-07-19,1.6399956941604614,9.937750816345215
2006-07-20,1.8340061902999878,9.641860008239746
2006-07-21,1.840676188468933,9.716330528259277
2006-07-24,1.8618957996368408,9.736006736755371
2006-07-25,1.8773566484451294,9.697650909423828
2006-07-26,1.9361644983291626,9.601511001586914
2006-07-27,1.9219181537628174,9.524300575256348
2006-07-28,1.9883067607879639,9.666767120361328
2006-07-31,2.060150384902954,9.628908157348633
2006-08-01,2.036505699157715,9.352693557739258
2006-08-02,2.066213846206665,9.146467208862305
2006-08-03,2.109562635421753,9.34970474243164
2006-08-04,2.0704569816589355,9.311348915100098
2006-08-07,2.037415027618408,9.413466453552246
2006-08-08,1.9637510776519775,9.489431381225586
2006-08-09,1.9276766777038574,9.388310432434082
2006-08-10,1.9422266483306885,9.320066452026367
2006-08-11,1.9294966459274292,9.17809772491455
2006-08-14,1.938287377357483,9.201260566711426
2006-08-15,2.014376640319824,9.488683700561523
2006-08-16,2.0607571601867676,9.656804084777832
2006-08-17,2.0489342212677,9.608983039855957
2006-08-18,2.0586345195770264,9.548211097717285
2006-08-21,2.0177109241485596,9.397276878356934
2006-08-22,2.0498437881469727,9.421934127807617
2006-08-23,2.0404469966888428,9.300888061523438
2006-08-24,2.0556037425994873,9.30836009979248
2006-08-25,2.0840981006622314,9.296653747558594
2006-08-28,2.0304431915283203,9.48818588256836
2006-08-29,2.015286445617676,9.438372611999512
2006-08-30,2.0298378467559814,9.48320484161377
2006-08-31,2.0568156242370605,9.427911758422852
2006-09-01,2.072882652282715,9.429655075073242
2006-09-05,2.166856288909912,9.573118209838867
2006-09-06,2.1229002475738525,9.468011856079102
2006-09-07,2.2068707942962646,9.426916122436523
2006-09-08,2.198383331298828,9.410975456237793
2006-09-11,2.197777032852173,9.56639289855957
2006-09-12,2.2017178535461426,9.760913848876953
2006-09-13,2.2493114471435547,10.126294136047363
2006-09-14,2.248401641845703,10.061785697937012
2006-09-15,2.246279716491699,10.208735466003418
2006-09-18,2.2399141788482666,10.328536033630371
2006-09-19,2.2362754344940186,10.057552337646484
2006-09-20,2.281442880630493,9.887937545776367
2006-09-21,2.262951135635376,10.133268356323242
2006-09-22,2.2129340171813965,10.056804656982422
2006-09-25,2.296297073364258,10.061785697937012
2006-09-26,2.352682590484619,10.133766174316406
2006-09-27,2.3163061141967773,10.035385131835938
2006-09-28,2.3344929218292236,10.051822662353516
2006-09-29,2.333584785461426,10.009980201721191
2006-10-02,2.269318103790283,9.998522758483887
2006-10-03,2.245673656463623,10.06328010559082
2006-10-04,2.285081148147583,10.353692054748535
2006-10-05,2.2684078216552734,10.256805419921875
2006-10-06,2.2499167919158936,10.473243713378906
2006-10-09,2.2623462677001953,10.68494987487793
2006-10-10,2.237487316131592,10.626420021057129
2006-10-11,2.2199058532714844,10.62268352508545
2006-10-12,2.281442880630493,10.646096229553223
2006-10-13,2.2741682529449463,10.642608642578125
2006-10-16,2.2856879234313965,10.504377365112305
2006-10-17,2.252039670944214,10.476731300354004
2006-10-18,2.2593142986297607,10.443605422973633
2006-10-19,2.394514560699463,10.611724853515625
2006-10-20,2.4236176013946533,11.448837280273438
2006-10-23,2.4693918228149414,11.974616050720215
2006-10-24,2.456962823867798,11.78856372833252
2006-10-25,2.4760615825653076,12.119572639465332
2006-10-26,2.491521120071411,12.082213401794434
2006-10-27,2.4375627040863037,11.835637092590332
2006-10-30,2.4378652572631836,11.869758605957031
2006-10-31,2.457872152328491,11.865276336669922
2006-11-01,2.3996694087982178,11.643856048583984
2006-11-02,2.394212245941162,11.70388126373291
2006-11-03,2.373295545578003,11.750954627990723
2006-11-06,2.41634202003479,11.879223823547363
2006-11-07,2.4405934810638428,11.770133018493652
2006-11-08,2.499403238296509,11.830656051635742
2006-11-09,2.5263826847076416,11.771627426147461
2006-11-10,2.5197126865386963,11.794541358947754
2006-11-13,2.556999683380127,11.980842590332031
2006-11-14,2.5767033100128174,12.186820983886719
2006-11-15,2.547905206680298,12.252325057983398
2006-11-16,2.5951950550079346,12.351204872131348
2006-11-17,2.602470636367798,12.423185348510742
2006-11-20,2.621264934539795,12.330034255981445
2006-11-21,2.685835361480713,12.693671226501465
2006-11-22,2.7376718521118164,12.652824401855469
2006-11-24,2.777686595916748,12.577855110168457
2006-11-27,2.714329481124878,12.073495864868164
2006-11-28,2.7831428050994873,12.191802024841309
2006-11-29,2.782839298248291,12.071004867553711
2006-11-30,2.7785964012145996,12.074990272521973
2006-12-01,2.768289566040039,11.975113868713379
2006-12-04,2.7622272968292236,12.0759859085083
2006-12-05,2.7667734622955322,12.129535675048828
2006-12-06,2.723121166229248,12.172125816345215
2006-12-07,2.6385445594787598,12.020942687988281
2006-12-08,2.6755282878875732,12.057555198669434
2006-12-11,2.6903817653656006,12.053071975708008
2006-12-12,2.611262083053589,11.999523162841797
2006-12-13,2.6994762420654297,11.930032730102539
2006-12-14,2.6843197345733643,12.007990837097168
