eventId,eventNumber,eventName_sv,eventName_en,eventDate,eventTime,eventTimestamp,eventHasFaceToFace,filmId,partyId,venueId,venueName,eventTicketStatus,eventBuyURL,eventBuyOneTimeURL,eventModifiedTimestamp
8123,521,Our New President ,Our New President ,2018-11-11,17:15:00,1541952900,false,12497,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8123,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8123,1541540662
8124,522,Skate Kitchen,Skate Kitchen,2018-11-11,18:30:00,1541957400,true,12409,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8124,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8124,1541567675
8125,523,The Waldheim Waltz,The Waldheim Waltz,2018-11-11,18:45:00,1541958300,false,12425,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8125,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8125,1541442927
8126,524,El Angel,El Angel,2018-11-11,18:45:00,1541958300,false,12441,NA,42,Zita 1,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8126,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8126,1541548183
8127,525,Dear Son,Dear Son,2018-11-11,19:00:00,1541959200,false,12439,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8127,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8127,1541527069
8128,526,Capernaum,Capernaum,2018-11-11,19:00:00,1541959200,false,12397,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8128,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8128,1541546116
8129,527,Fuga,Fugue,2018-11-11,19:15:00,1541960100,false,12401,NA,33,Filmhuset Mauritz,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8129,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8129,1541508464
8130,528,Climax,Climax,2018-11-11,19:15:00,1541960100,false,12467,NA,7,Sture 2,soldout,NA,NA,1541483492
8131,529,Stockholm Visionary Award 2018 - Alla Vet,Everybody Knows,2018-11-11,21:00:00,1541966400,false,12435,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8131,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8131,1541553222
8132,530,Night Comes On,Night Comes On,2018-11-11,21:00:00,1541966400,false,12391,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8132,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8132,1540397834
8133,531,A Vigilante,A Vigilante,2018-11-11,21:00:00,1541966400,false,12380,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8133,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8133,1541514717
8134,532,Genesis,Genesis,2018-11-11,21:00:00,1541966400,false,12402,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8134,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8134,1541497813
8135,533,Fahrenheit 11/9,Fahrenheit 11/9,2018-11-11,21:15:00,1541967300,false,12419,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8135,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8135,1541567036
8136,601,Jonathan ,Jonathan,2018-11-12,09:00:00,1542009600,false,12386,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8136,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8136,1541356274
8137,602,Monsters and Men,Monsters and Men,2018-11-12,10:45:00,1542015900,false,12389,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8137,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8137,1541356274
8138,603,The Innocent,The Innocent,2018-11-12,11:00:00,1542016800,false,12413,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8138,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8138,1541245259
8139,604,Styx,Styx,2018-11-12,11:00:00,1542016800,false,12410,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8139,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8139,1541520010
8140,605,Night Comes On,Night Comes On,2018-11-12,11:15:00,1542017700,false,12391,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8140,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8140,1541527861
8141,606,Putin´s Witnesses,Putin´s Witnesses,2018-11-12,12:30:00,1542022200,false,12424,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8141,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8141,1541543915
8142,607,Cold Sweat,Cold Sweat,2018-11-12,12:45:00,1542023100,false,12427,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8142,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8142,1541445542
8143,608,We The Animals,We The Animals,2018-11-12,13:00:00,1542024000,false,12395,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8143,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8143,1541527861
8144,609,The Trouble with You,The Trouble with You,2018-11-12,13:15:00,1542024900,false,12464,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8144,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8144,1541490161
8145,610,Pig,Pig,2018-11-12,14:30:00,1542029400,false,12473,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8145,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8145,1540903241
8146,611,Afghan Cycles,Afghan Cycles,2018-11-12,14:30:00,1542029400,false,12490,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8146,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8146,1541315002
8147,612,The Load,The Load,2018-11-12,15:00:00,1542031200,false,12415,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8147,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8147,1541548130
8148,613,Vision,Vision,2018-11-12,15:15:00,1542032100,false,12466,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8148,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8148,1541542721
8149,614,The Old Man and the Gun,The Old Man and the Gun,2018-11-12,16:30:00,1542036600,false,12462,NA,7,Sture 2,soldout,NA,NA,1541420990
8150,615,Life Itself,Life Itself,2018-11-12,16:30:00,1542036600,false,12456,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8150,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8150,1541548236
8219,827,Blindspotting,Blindspotting,2018-11-12,17:00:00,1542038400,false,12481,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8219,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8219,1541533234
8368,628,One Cut of the Dead,One Cut of the Dead,2018-11-12,17:00:00,1542038400,false,12471,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8368,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8368,1541532057
8152,617,Little Tickles,Little Tickles,2018-11-12,17:00:00,1542038400,false,12485,NA,6,Sture 1,soldout,NA,NA,1540482823
8153,618,The Kindergarten Teacher,The Kindergarten Teacher,2018-11-12,18:00:00,1542042000,false,12414,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8153,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8153,1541549937
8154,619,Firecrackers,Firecrackers,2018-11-12,18:30:00,1542043800,false,12400,NA,33,Filmhuset Mauritz,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8154,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8154,1541354095
8155,620,Boy Erased,Boy Erased,2018-11-12,18:30:00,1542043800,false,12455,NA,7,Sture 2,soldout,NA,NA,1540460222
8156,621,En kniv i hjärtat,Knife + Heart,2018-11-12,18:45:00,1542044700,false,12468,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8156,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8156,1541172374
8157,622,In the Aisles,In the Aisles,2018-11-12,19:00:00,1542045600,false,12446,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8157,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8157,1541519417
8158,623,My Brilliant Friend,My Brilliant Friend,2018-11-12,19:00:00,1542045600,false,12533,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8158,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8158,1541542819
8159,624,Museo,Museum,2018-11-12,20:00:00,1542049200,false,12406,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8159,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8159,1541520613
8160,625,One Cut of the Dead,One Cut of the Dead,2018-11-12,20:45:00,1542051900,false,12471,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8160,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8160,1541536966
8161,626,Mapplethorpe,Mapplethorpe,2018-11-12,21:00:00,1542052800,false,12388,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8161,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8161,1541503767
8162,627,Surprisefilm,Surprise film,2018-11-12,21:15:00,1542053700,false,12549,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8162,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8162,1541544270
8163,701,Of Fathers and Sons,Of Fathers and Sons,2018-11-13,09:00:00,1542096000,false,12496,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8163,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8163,1541536013
8164,702,Burkinabe Rising: The art of resistance in Burkina Faso,Burkinabe Rising: The art of resistance in Burkina Faso,2018-11-13,10:45:00,1542102300,false,12492,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8164,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8164,1541422095
8165,703,Sofia,Sofia,2018-11-13,11:00:00,1542103200,false,12486,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8165,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8165,1541346317
8166,704,A Vigilante,A Vigilante,2018-11-13,11:00:00,1542103200,false,12380,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8166,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8166,1541512903
8167,705,Manto,Manto,2018-11-13,11:15:00,1542104100,false,12458,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8167,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8167,1541508765
8168,706,Float Like a Butterfly,Float Like a Butterfly,2018-11-13,12:15:00,1542107700,false,12443,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8168,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8168,1541429515
8169,707,Asako I&II,Asako I&II,2018-11-13,12:30:00,1542108600,false,12436,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8169,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8169,1541532057
8170,708,Diamantino,Diamantino,2018-11-13,12:45:00,1542109500,false,12399,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8170,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8170,1541544360
8172,710,The Man Who Feels No Pain,The Man Who Feels No Pain,2018-11-13,14:15:00,1542114900,false,12477,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8172,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8172,1541542721
8173,711,The Trouble with You,The Trouble with You,2018-11-13,14:30:00,1542115800,false,12464,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8173,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8173,1541543857
8174,712,A family Tour,A Family Tour ,2018-11-13,14:45:00,1542116700,false,12434,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8174,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8174,1541426415
8175,713,"Love, Gilda","Love, Gilda",2018-11-13,15:15:00,1542118500,false,12494,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8175,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8175,1541448066
8176,714,Our New President ,Our New President ,2018-11-13,16:30:00,1542123000,false,12497,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8176,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8176,1540405505
8177,715,Hotel by the River,Hotel by the River,2018-11-13,16:45:00,1542123900,false,12445,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8177,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8177,1541508464
8178,716,Prospect,Prospect,2018-11-13,17:00:00,1542124800,false,12474,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8178,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8178,1541543857
8179,717,Sibel,Sibel,2018-11-13,17:00:00,1542124800,false,12451,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8179,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8179,1541546314
8180,718,American Chaos,American Chaos,2018-11-13,17:15:00,1542125700,false,12491,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8180,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8180,1541540901
8181,719,Under en öppen himmel / Wildlife,Wildlife,2018-11-13,18:00:00,1542128400,false,12416,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8181,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8181,1541567239
8182,720,Donbass,Donbass,2018-11-13,18:00:00,1542128400,true,12429,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8182,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8182,1541549937
8183,721,Minding The Gap,Minding The Gap,2018-11-13,18:30:00,1542130200,true,12422,NA,50,Filmhuset Victor,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8183,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8183,1541537795
8184,722,The Wind,The Wind ,2018-11-13,18:45:00,1542131100,false,12478,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8184,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8184,1541535998
8185,723,Manta Ray,Manta Ray,2018-11-13,18:45:00,1542131100,true,12431,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8185,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8185,1541541750
8186,724,Pause,Pause,2018-11-13,19:00:00,1542132000,true,12408,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8186,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8186,1541458408
8187,725,Friedkin Uncut ,Friedkin Uncut ,2018-11-13,19:15:00,1542132900,false,12493,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8187,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8187,1541065958
8188,726,Stockholm Visionary Award 2018 - Alla Vet,Everybody Knows,2018-11-13,20:30:00,1542137400,false,12435,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8188,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8188,1541567696
8189,727,Suspiria,Suspiria,2018-11-13,20:45:00,1542138300,false,12459,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8189,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8189,1541546314
8190,728,Tyrel,Tyrel,2018-11-13,21:00:00,1542139200,false,12394,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8190,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8190,1541508423
8191,729,The Summer House,The Summer House,2018-11-13,21:00:00,1542139200,false,12463,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8191,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8191,1541422095
8192,730,The Cannibal Club,The Cannibal Club,2018-11-13,21:15:00,1542140100,false,12475,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8192,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8192,1541409396
8193,801,We The Animals,We The Animals,2018-11-14,09:00:00,1542182400,false,12395,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8193,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8193,1541499565
8194,802,Firecrackers,Firecrackers,2018-11-14,10:45:00,1542188700,false,12400,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8194,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8194,1541543915
8195,803,Nancy,Nancy,2018-11-14,10:45:00,1542188700,false,12390,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8195,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8195,1541519048
8196,804,People’s Republic of Desire,People’s Republic of Desire,2018-11-14,11:00:00,1542189600,false,12423,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8196,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8196,1541104927
8197,805,Lords of Chaos,Lords of Chaos,2018-11-14,11:00:00,1542189600,false,12470,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8197,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8197,1541533326
8198,806,Core of the World,Core of the World,2018-11-14,12:30:00,1542195000,false,12428,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8198,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8198,1541419920
8199,807,The Chambermaid,The Chambermaid,2018-11-14,12:30:00,1542195000,false,12412,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8199,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8199,1541543857
8200,808,The Load,The Load,2018-11-14,13:00:00,1542196800,false,12415,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8200,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8200,1541543915
8201,809,The Truk,The Truk,2018-11-14,13:15:00,1542197700,false,12487,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8201,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8201,1541423091
8202,810,Puzzle,Puzzle,2018-11-14,14:30:00,1542202200,false,12392,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8202,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8202,1541549239
8203,811,The Summer House,The Summer House,2018-11-14,14:45:00,1542203100,false,12463,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8203,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8203,1541493986
8204,812,Putin´s Witnesses,Putin´s Witnesses,2018-11-14,15:00:00,1542204000,false,12424,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8204,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8204,1541525543
8205,813,Girls of the Sun,Girls of the Sun,2018-11-14,15:00:00,1542204000,false,12483,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8205,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8205,1541454566
8206,814,Manto,Manto,2018-11-14,16:30:00,1542209400,false,12458,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8206,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8206,1541546314
8207,815,Madeline's Madeline,Madeline's Madeline,2018-11-14,17:00:00,1542211200,false,12387,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8207,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8207,1541526520
8208,816,Studio 54,Studio 54,2018-11-14,17:00:00,1542211200,false,12498,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8208,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8208,1541448928
8209,817,Pause,Pause,2018-11-14,17:00:00,1542211200,false,12408,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8209,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8209,1541178033
8210,818,Ex-Shaman,Ex-Shaman,2018-11-14,17:15:00,1542212100,false,12418,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8210,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8210,1541289251
8211,819,En dag till att leva,Another Day of Life,2018-11-14,18:00:00,1542214800,false,12482,NA,32,Bio Rio,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8211,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8211,1541537361
8212,820,The Front Runner,The Front Runner,2018-11-14,18:00:00,1542214800,false,12460,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8212,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8212,1541542482
8213,821,1 KM FILM 2018 + Jag ser dig,Jag ser dig,2018-11-14,18:00:00,1542214800,false,12534,NA,33,Filmhuset Mauritz,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8213,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8213,1541541862
8214,822,Capernaum,Capernaum,2018-11-14,18:45:00,1542217500,false,12397,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8214,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8214,1541568122
8215,823,Los Silencios,Los Silencios,2018-11-14,19:00:00,1542218400,false,12430,NA,9,Klarabiografen,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8215,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8215,1541532057
8216,824,All Good,All Good,2018-11-14,19:00:00,1542218400,false,12396,NA,7,Sture 2,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8216,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8216,1541450118
8217,825,Sofia,Sofia,2018-11-14,19:00:00,1542218400,true,12486,NA,42,Zita 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8217,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8217,1541545518
8218,826,The Old Man and the Gun,The Old Man and the Gun,2018-11-14,19:15:00,1542219300,false,12462,NA,8,Sture 3,soldout,NA,NA,1541018226
8364,831,Lords of Chaos,Lords of Chaos,2018-11-14,20:30:00,1542223800,false,12470,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8364,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8364,1541563941
8220,828,Boy Erased,Boy Erased,2018-11-14,21:00:00,1542225600,false,12455,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8220,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8220,1541558585
8221,829,The Good Girls,The Good Girls,2018-11-14,21:15:00,1542226500,false,12453,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8221,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8221,1541289251
8222,830,Legend of the Demon Cat,Legend of the Demon Cat,2018-11-14,21:15:00,1542226500,false,12469,NA,8,Sture 3,few,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8222,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8222,1541422095
8223,901,Freedom Fields,Freedom Fields,2018-11-15,09:00:00,1542268800,false,12420,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8223,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8223,1541508585
8224,902,Twin Flower,Twin Flower,2018-11-15,10:45:00,1542275100,false,12488,NA,7,Sture 2,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8224,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8224,1541508886
8225,903,Hard Paint,Hardpaint,2018-11-15,10:45:00,1542275100,false,12404,NA,8,Sture 3,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8225,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8225,1541245259
8226,904,Little Tickles,Little Tickles,2018-11-15,11:00:00,1542276000,false,12485,NA,1,Skandia,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8226,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8226,1541542959
8227,905,Icebox,Icebox,2018-11-15,11:00:00,1542276000,false,12385,NA,6,Sture 1,available,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8227,http://www.stockholmfilmfestival.se/webapi/?action=add&type=ticket&id=8227,1541532057
