Ekonomiskt bistånd
Jönköpings län;Antal hushåll;4433;4393;4424;4429;4323;4241;4238;4018;4018;4229;4192;4367;4241;4157;4285;4382;4209;4213;4073;3863;3800;3929;3905;4085;3870;3957;3980;3938;3859;3810;3574;3545;3472;3511;3632;­­;­­;­­;3139;2854;2996;2921;2784;3186;3259;3316;­­;­­
Jönköpings län;Utbetalt ekonomiskt bistånd tkr;31634;30899;31096;30987;30029;30167;30002;27896;29116;30416;29168;31647;29313;28561;30825;30331;29008;29240;28583;27030;27089;27298;27036;29173;27106;28251;29260;27619;27236;26947;25289;25128;24529;24687;25953;­­;­­;­­;23401;20673;21668;21147;19752;23033;23787;24649;­­;­­
Kronobergs län;Antal hushåll;2254;2184;2209;2226;2198;2158;2150;2146;2064;2052;2107;2161;2166;2116;2148;2146;2091;2114;2098;2085;2029;2004;2046;2106;2073;2056;2047;2032;1984;2008;1979;1970;1894;1938;1953;­­;­­;­­;2079;2014;2000;1972;1920;1890;1821;1840;­­;­­
Kronobergs län;Utbetalt ekonomiskt bistånd tkr;13996;13399;13617;13431;13369;13159;13351;12833;12742;12419;13127;14074;13556;13188;13815;13751;13209;13941;13453;13218;13070;12569;12643;13273;13172;13313;12816;12957;12483;12740;12452;12920;12288;12523;12819;­­;­­;­­;13335;13142;13130;13261;12484;12728;12352;12170;­­;­­
Kalmar län;Antal hushåll;1919;1992;2032;2065;2168;2150;1984;1934;1863;1903;2040;2161;2106;2173;2266;2291;2312;2313;2205;2154;2038;2077;2166;2246;2253;2313;2325;2311;2312;2297;2160;2104;1981;2036;2004;­­;­­;­­;2301;2206;2156;2120;1985;1922;1853;1866;­­;­­
Kalmar län;Utbetalt ekonomiskt bistånd tkr;11933;12803;13253;13409;13868;13963;12833;12579;12204;12458;13213;14324;13337;13736;15156;15031;15293;15010;14277;14299;13641;14015;14307;15174;15288;15576;15220;15311;15163;15606;14601;14759;14170;13962;13883;­­;­­;­­;16216;15533;14986;14314;13568;13379;12948;12820;­­;­­
Gotlands län;Antal hushåll;708;699;733;744;725;676;566;529;529;564;615;659;622;622;668;702;674;669;532;511;529;544;580;589;571;576;572;589;550;555;504;451;482;480;538;­­;­­;­­;613;623;617;585;541;534;515;491;­­;­­
Gotlands län;Utbetalt ekonomiskt bistånd tkr;5187;4910;5424;5467;5115;4722;3838;4238;3907;4732;4473;4861;4449;4347;4858;4753;4916;4782;3645;3376;3948;3830;4370;4183;4208;4133;4068;4311;3765;4014;3711;3401;3960;3776;4211;­­;­­;­­;4506;4727;4583;4333;3977;3913;3989;3445;­­;­­
Blekinge län;Antal hushåll;1608;1656;1626;1624;1630;1692;1617;1602;1523;1529;1631;1598;1646;1684;1705;1753;1768;1770;1723;1685;1585;1599;1640;1669;1703;1648;1678;1660;1636;1652;1558;1531;1505;1540;1549;­­;­­;­­;1622;1569;1550;1549;1483;1409;1370;1353;­­;­­
Blekinge län;Utbetalt ekonomiskt bistånd tkr;10868;11392;10912;10930;10862;11477;10946;10708;10288;10476;10802;10858;11045;11472;11515;11715;12020;12240;11551;11540;10802;10884;10822;11219;11281;11409;11633;11276;11086;11304;10376;10626;10489;10357;10324;­­;­­;­­;11167;10976;10758;10518;9966;9880;9851;9585;­­;­­
Skåne län;Antal hushåll;17897;19313;20192;19849;20198;20028;20001;19619;18980;19445;19530;14102;18804;19489;14746;20001;20061;19764;20009;19412;18522;19269;19258;19438;18484;19119;19442;19420;19370;17126;18988;18727;18328;18709;18912;­­;­­;­­;17889;18061;19563;19096;18629;18297;17949;18117;­­;­­
Skåne län;Utbetalt ekonomiskt bistånd tkr;129202;146137;161758;151254;158332;155418;155687;151843;146361;153632;151097;108560;140841;148861;114539;154411;158373;153779;157082;151722;142649;153595;150722;158085;143470;152646;157314;154767;155183;135708;153844;149766;148143;153302;150560;­­;­­;­­;148909;147537;160452;157544;155378;150103;148243;150172;­­;­­
Hallands län;Antal hushåll;2396;2382;2365;2416;2436;2415;2258;2254;2164;2218;2334;2326;2367;2381;2430;2431;2388;2324;2268;2196;2107;2192;2200;2281;2301;2290;2278;2311;2311;2308;2224;2226;2172;2234;2242;­­;­­;­­;2352;2362;2251;1786;2098;2065;2044;2055;­­;­­
Hallands län;Utbetalt ekonomiskt bistånd tkr;16446;16940;16284;16497;16604;16468;15180;15442;15217;15571;16273;16297;16080;16667;16829;17202;17055;16435;15572;15440;14940;15129;15404;16169;16440;16669;16229;16641;16360;16283;15318;15272;14798;15166;15889;­­;­­;­­;16705;16864;16240;13161;15072;14799;15470;15456;­­;­­
Västra Götalands län;Antal hushåll;24004;24012;24265;24424;24364;24445;24244;24046;23193;23511;23432;23834;23928;23726;23848;23932;23706;23658;23168;22851;21889;21979;22028;22287;22194;22036;21977;22114;22043;22229;21775;21710;21093;20988;21129;­­;­­;­­;21336;21519;21230;21152;20574;20538;19920;19900;­­;­­
Västra Götalands län;Utbetalt ekonomiskt bistånd tkr;166159;168990;170023;171368;170939;172630;168719;168309;165060;166960;164779;168005;166783;168653;168707;170687;169485;167682;162909;160711;156118;156795;155948;159476;157087;161184;159997;160559;160660;161314;157588;158425;156229;155138;154747;­­;­­;­­;162913;166174;163033;168628;161036;163856;152704;153814;­­;­­
Värmlands län;Antal hushåll;3706;3807;3768;3700;3777;3795;3693;3656;3570;3651;3622;3792;3804;3849;3878;3903;3884;3898;3782;3626;3513;3621;3662;3706;3704;3597;3714;3705;3627;3696;3426;3531;3409;3483;3583;­­;­­;­­;3322;3760;3686;3664;3577;3488;3404;3476;­­;­­
Värmlands län;Utbetalt ekonomiskt bistånd tkr;23795;24713;24468;24127;24459;24812;23522;23418;23584;24069;23715;25238;24681;25125;25991;26089;25374;26159;25052;24214;22843;23890;24071;25119;24329;24201;25085;24770;23919;24302;22655;23365;22803;22831;23488;­­;­­;­­;22580;25602;24843;24855;24320;24035;23385;24581;­­;­­
Örebro län;Antal hushåll;3949;4033;4014;4008;4017;3950;4043;4029;3824;3937;3979;4007;3909;3918;4070;4015;4063;4062;4069;4068;3868;3920;3908;4015;3886;3697;3886;3970;3970;4029;3859;3909;3784;3757;3834;­­;­­;­­;4061;4052;3991;4010;3877;3858;3726;3828;­­;­­
Örebro län;Utbetalt ekonomiskt bistånd tkr;24204;26166;26042;26057;25595;25514;25509;26296;24860;25613;25979;26299;24803;25903;27182;27112;27098;27263;26379;27167;25998;26247;25987;26786;25284;25400;26624;26800;27278;27491;25696;27251;26202;25889;26313;­­;­­;­­;29208;28406;27990;28515;26721;27366;26812;27073;­­;­­
Västmanlands län;Antal hushåll;3921;4152;4120;4204;4222;4168;4061;4062;3885;3747;3963;3962;3890;3971;4009;4002;3994;3946;3822;3848;3734;3612;3832;3920;3861;3943;3956;4014;3942;3968;3843;3851;3745;3752;3841;­­;­­;­­;3817;3808;3843;3884;3724;3730;3742;3776;­­;­­
Västmanlands län;Utbetalt ekonomiskt bistånd tkr;26506;28189;28064;28781;28633;28370;27334;28636;26890;25549;27133;27887;26828;27330;27349;27779;27288;26938;25854;26660;25567;24420;26037;27414;27031;27886;27910;28083;27873;28312;27035;28609;27365;27529;27685;­­;­­;­­;28377;28320;28773;30130;27083;29182;28222;29072;­­;­­
Dalarnas län;Antal hushåll;3914;3887;3880;3968;3952;3864;3747;3749;3494;3568;3651;3743;3734;3750;3738;3746;3730;3775;3687;3648;3537;3564;3581;3699;3672;3711;3642;3748;3713;3744;3570;3583;3416;3445;3580;­­;­­;­­;3827;3832;3781;3887;3715;3770;3633;3723;­­;­­
Dalarnas län;Utbetalt ekonomiskt bistånd tkr;26908;26566;25526;26422;26811;25734;24786;25904;23584;24342;25167;25258;25271;25499;24961;25458;24924;25869;25230;25631;24525;24571;24394;25824;25434;25830;25190;25583;25725;25870;24648;25728;24065;24354;25274;­­;­­;­­;27111;27491;27176;27792;26065;27753;26362;27037;­­;­­
Gävleborgs län;Antal hushåll;4390;4382;4505;4597;4534;4525;4402;4324;3985;4116;4171;4271;4318;4314;4380;4453;4416;4396;4366;4273;4030;4079;4178;4263;4163;2792;2840;2928;2910;2907;4317;4348;3964;3991;4171;­­;­­;­­;4260;4393;4344;4380;4196;4219;4059;4034;­­;­­
Gävleborgs län;Utbetalt ekonomiskt bistånd tkr;25856;25903;26357;27674;26378;26765;25398;25994;24032;24187;24262;24886;24877;25152;25010;26198;25578;25850;25258;26051;24145;24069;24662;25669;25106;17613;17759;18385;18127;18156;26103;27218;24559;24605;25372;­­;­­;­­;26876;27649;27470;27901;25685;27582;26340;25973;­­;­­
Västernorrlands län;Antal hushåll;3043;3124;3107;3204;3068;3005;2952;2907;2829;2818;2949;3030;2979;3065;3064;3059;2922;3028;2906;2825;2783;2834;2820;2869;2808;2838;2898;2874;2895;2825;2671;2690;2587;2652;2721;­­;­­;­­;2963;2916;2875;2872;2731;2711;2608;2670;­­;­­
Västernorrlands län;Utbetalt ekonomiskt bistånd tkr;19292;20024;19831;20308;19135;19109;18478;19199;18363;18541;19098;20129;19367;19888;19899;19651;19230;19989;18979;18978;18495;18415;18778;19042;18178;19059;19176;19283;19535;18890;17862;18519;17552;17783;18958;­­;­­;­­;20154;19457;19724;19608;18387;18941;17910;18639;­­;­­
Jämtlands län;Antal hushåll;1311;1298;1281;1347;1280;1254;1249;1203;1132;1214;1227;1268;1259;1222;1311;1288;1293;1291;1247;1197;1240;1232;1269;1283;1269;1236;1259;1263;1254;1213;1149;1144;1088;1075;1101;­­;­­;­­;1216;1229;1255;1161;1139;1131;1160;1182;­­;­­
Jämtlands län;Utbetalt ekonomiskt bistånd tkr;8049;8296;8122;8262;7967;8038;7568;7415;6899;7512;7769;8040;7825;7590;8147;8013;7702;7733;7607;7470;7692;7641;7827;7883;7851;7935;8010;8091;8282;7812;7228;7672;7113;6766;7040;­­;­­;­­;7683;8237;8362;8053;8102;8141;7977;8234;­­;­­
Västerbottens län;Antal hushåll;2697;2739;2784;2825;2807;2748;2696;2636;2604;2604;2645;2739;2658;2654;2625;2744;2756;2729;2575;2547;2494;2520;2555;2657;2597;2605;2576;2644;2584;2529;2417;2391;2280;2315;2382;­­;­­;­­;2549;2669;2707;2642;2577;2537;2498;2560;­­;­­
Västerbottens län;Utbetalt ekonomiskt bistånd tkr;16962;17777;17859;18142;17929;18019;17857;17474;16942;16959;17131;17951;17132;17413;16625;17643;17608;17816;16458;16336;16163;16809;16837;17804;17472;17564;17561;17609;17353;17181;16679;16679;15937;15698;16307;­­;­­;­­;17438;18520;18662;18106;18042;17870;17590;17954;­­;­­
Norrbottens län;Antal hushåll;2201;2239;2257;2331;2252;2153;2110;1988;1846;1913;2010;2073;2048;2055;2025;2052;2079;2119;1931;1866;1830;1935;1979;2050;2042;1962;2036;2035;2122;2103;2013;1924;1816;1917;1978;­­;­­;­­;2056;2112;2091;2111;1984;1957;1921;1996;­­;­­
Norrbottens län;Utbetalt ekonomiskt bistånd tkr;13558;13820;13894;14082;13474;13264;12880;11967;11062;11654;12116;12671;12165;12345;12139;12376;12335;12570;11410;11436;11546;12220;12253;13272;12904;12557;13033;12952;13341;13452;12513;12415;11791;12519;12662;­­;­­;­­;13673;14079;13770;14046;13116;13445;12949;14173;­­;­­
Oktober 2017: Ingen skattning på rike och län har gjorts för kommunerna Eslöv, Kungsör och Nordanstig då de kommunerna även saknade värden föregående månad
Oktober 2017: Värden har använts från föregående månad för kommunerna Lund, Malmö och Munkfors för att skatta riket och länet
September 2017: Ingen skattning på rike och län har gjorts för kommunerna Eslöv och Kungsör då de kommunerna även saknade värden föregående månad
September 2017: Värden har använts från föregående månad för Nordanstig kommun för att skatta riket och länet
Augusti 2017: Ingen skattning på rike och län har gjorts för kommunerna Eslöv, Kungsör och Vaggeryd då de kommunerna även saknade värden föregående månad
Augusti 2017: Värden har använts från föregående månad för kommunerna Halmstad, Kristinehamn och Skurup för att skatta riket och länet
Juli 2017: Ingen skattning på rike och län har gjorts för kommunerna Eslöv, Kungsör, Nässjö och Vaggeryd då de kommunerna även saknade värden föregående månad
Juni 2017: Ingen skattning på rike och län har gjorts för kommunerna Kungsör, Nässjö och Vaggeryd då de kommunerna även saknade värden föregående månad
Juni 2017: Värden har använts från föregående månad för kommunerna Eslöv, Essunga, Sorsele, Strängnäs och Söderköping för att skatta riket och länet
Maj 2017: Ingen skattning på rike och län har gjorts för kommunerna Kungsör, Nässjö och Vaggeryd då de kommunerna även saknade värden föregående månad
Maj 2017: Värden har använts från föregående månad för kommunerna Boden, Falköping, Flen, Hultsfred och Nynäshamn för att skatta riket och länet
April 2017: Ingen skattning på rike och län har gjorts för kommunerna Kungsör, Nässjö och Vaggeryd då de kommunerna även saknade värden föregående månad
April 2017: Värden har använts från föregående månad för Laholm kommun för att skatta riket och länet
Mars 2017: Ingen skattning på rike och län har gjorts för kommunerna Eslöv, Kristinehamn, Kungsör, Mariestad, Nässjö, Tyresö och Vaggeryd då de kommunerna även saknade värden föregående månad
Mars 2017: Värden har använts från föregående månad för Göteborg kommun för att skatta riket och länet
 Riks samt länsvärden för februari 2017 redovisas inte då ett flertal kommuner haft stora problem med att redovisa belopp samt hushåll på rätt avseendemånad.
 Riks samt länsvärden för januari 2017 redovisas inte då ett flertal kommuner haft stora problem med att redovisa belopp samt hushåll på rätt avseendemånad.
 Riks samt länsvärden för december 2016 redovisas inte då ett flertal kommuner haft stora problem med att redovisa belopp samt hushåll på rätt avseendemånad.
December 2016: Värden har tagits bort i efterhand för kommunerna Katrineholm, Skinnskatteberg, Tibro, Tyresö och Västervik då inrapporterad data visat sig vara felaktigt
December 2016: Värden saknas för kommunerna Eslöv, Nynäshamn och Osby
November 2016: Värden har använts från föregående månad för kommunerna Boden, Vaggeryd och Övertorneå för att skatta riket och länet
Oktober 2016: Värden har använts från föregående månad för Kalmar kommun för att skatta riket och länet
September 2016: Ingen skattning på rike och län har gjorts för Osby kommun då denna kommun även saknade värden föregående månad
September 2016: Värden har använts från föregående månad för Sunne kommun för att skatta riket och länet
Augusti 2016: Ingen skattning på rike och län har gjorts för Osby kommun då denna kommun även saknade värden föregående månad
Juli 2016: Ingen skattning på rike och län har gjorts för kommunerna Eda, Malung-Sälen och Osby då de kommunerna även saknade värden föregående månad
Juli 2016: Värden har använts från föregående månad för Hallsberg kommun för att skatta riket och länet
Juni 2016: Ingen skattning på rike och län har gjorts för kommunerna Gävle och Osby då de kommunerna även saknade värden föregående månad
Juni 2016: Värden har använts från föregående månad för kommunerna Aneby, Bjuv, Eda, Malung-Sälen, Pajala, Robertsfors, Sigtuna och Vilhelmina för att skatta riket och länet
Maj 2016: Ingen skattning på rike och län har gjorts för Gävle kommun då denna kommun även saknade värden föregående månad
Maj 2016: Värden har använts från föregående månad för kommunerna Hjo och Osby för att skatta riket och länet
April 2016: Ingen skattning på rike och län har gjorts för kommunerna Arvidsjaur, Gävle och Överkalix då de kommunerna även saknade värden föregående månad
April 2016: Värden har använts från föregående månad för kommunerna Eda, Robertsfors och Sala för att skatta riket och länet
Mars 2016: Ingen skattning på rike och län har gjorts för kommunerna Arvidsjaur, Gävle och Vännäs då de kommunerna även saknade värden föregående månad
Mars 2016: Värden har använts från föregående månad för kommunerna Vaggeryd och Överkalix för att skatta riket och länet
Februari 2016: Ingen skattning på rike och län har gjorts för kommunerna Arvidsjaur, Degerfors, Eda, Gävle, Pajala och Vännäs då de kommunerna även saknade värden föregående månad
Februari 2016: Värden har använts från föregående månad för kommunerna Boden, Härryda, Sunne och Årjäng för att skatta riket och länet
Januari 2016: Ingen skattning på rike och län har gjorts för Ockelbo kommun då denna kommun även saknade värden föregående månad
Januari 2016: Värden har använts från föregående månad för kommunerna Aneby, Arvidsjaur, Degerfors, Eda, Gävle, Göteborg, Hylte, Kalmar, Karlshamn, Krokom, Norrtälje, Pajala, Storuman, Tingsryd, Umeå, Vaggeryd, Vännäs, Åmål och Överkalix för att skatta riket och länet
December 2015: Värden har använts från föregående månad för kommunerna Grums, Hällefors, Högsby, Karlskoga, Nybro, Ockelbo, Sjöbo och Storfors för att skatta riket och länet
November 2015: Ingen skattning på rike och län har gjorts för Dals-Ed kommun då denna kommun även saknade värden föregående månad
Oktober 2015: Ingen skattning på rike och län har gjorts för Dals-Ed kommun då denna kommun även saknade värden föregående månad
September 2015: Ingen skattning på rike och län har gjorts för Dals-Ed kommun då denna kommun även saknade värden föregående månad
September 2015: Värden har använts från föregående månad för kommunerna Båstad och Munkfors för att skatta riket och länet
Augusti 2015: Ingen skattning på rike och län har gjorts för Dals-Ed kommun då denna kommun även saknade värden föregående månad
Juli 2015: Ingen skattning på rike och län har gjorts för Dals-Ed kommun då denna kommun även saknade värden föregående månad
Juni 2015: Värden har använts från föregående månad för kommunerna Dals-Ed och Övertorneå för att skatta riket och länet
Maj 2015: Värden har använts från föregående månad för Eda kommun för att skatta riket och länet
April 2015: Värden har använts från föregående månad för kommunerna Gällivare, Lerum och Svalöv för att skatta riket och länet
Mars 2015: Ingen skattning på rike och län har gjorts för Strängnäs kommun då denna kommun även saknade värden föregående månad
Februari 2015: Ingen skattning på rike och län har gjorts för Ragunda kommun då denna kommun även saknade värden föregående månad
Februari 2015: Värden har använts från föregående månad för kommunerna Helsingborg och Strängnäs för att skatta riket och länet
Januari 2015: Ingen skattning på rike och län har gjorts för Vindeln kommun då denna kommun även saknade värden föregående månad
Januari 2015: Värden har använts från föregående månad för kommunerna Dals-Ed och Ragunda för att skatta riket och länet
December 2014: Värden har använts från föregående månad för kommunerna Hällefors, Högsby, Höör, Karlskoga, Lund, Lycksele, Nybro, Orsa, Sala, Säffle, Töreboda och Vindeln för att skatta riket och länet
November 2014: Ingen skattning på rike och län har gjorts för Dals-Ed kommun då denna kommun även saknade värden föregående månad
November 2014: Värden har använts från föregående månad för kommunerna Fagersta och Hofors för att skatta riket och länet
Oktober 2014: Ingen skattning på rike och län har gjorts för kommunerna Dals-Ed och Högsby då de kommunerna även saknade värden föregående månad
September 2014: Ingen skattning på rike och län har gjorts för kommunerna Botkyrka och Högsby då de kommunerna även saknade värden föregående månad
September 2014: Värden har använts från föregående månad för kommunerna Dals-Ed och Nordmaling för att skatta riket och länet
Augusti 2014: Ingen skattning på rike och län har gjorts för kommunerna Botkyrka och Högsby då de kommunerna även saknade värden föregående månad
Juli 2014: Ingen skattning på rike och län har gjorts för kommunerna Botkyrka och Högsby då de kommunerna även saknade värden föregående månad
Juni 2014: Ingen skattning på rike och län har gjorts för Botkyrka kommun då denna kommun även saknade värden föregående månad
Juni 2014: Värden har använts från föregående månad för kommunerna Högsby, Mönsterås, Sigtuna, Sorsele, Vänersborg, Västerås och Åtvidaberg för att skatta riket och länet
Maj 2014: Ingen skattning på rike och län har gjorts för Botkyrka kommun då denna kommun även saknade värden föregående månad
Maj 2014: Värden har använts från föregående månad för Lysekil kommun för att skatta riket och länet
April 2014: Ingen skattning på rike och län har gjorts för kommunerna Botkyrka, Eda, Högsby och Ljusnarsberg då de kommunerna även saknade värden föregående månad
April 2014: Värden har använts från föregående månad för kommunerna Bollebygd och Dals-Ed för att skatta riket och länet
Mars 2014: Ingen skattning på rike och län har gjorts för kommunerna Botkyrka, Högsby och Upplands Väsby då de kommunerna även saknade värden föregående månad
Mars 2014: Värden har använts från föregående månad för kommunerna Eda och Ljusnarsberg för att skatta riket och länet
Februari 2014: Ingen skattning på rike och län har gjorts för kommunerna Botkyrka, Dals-Ed, Högsby och Upplands Väsby då de kommunerna även saknade värden föregående månad
Januari 2014: Ingen skattning på rike och län har gjorts för kommunerna Botkyrka, Högsby och Upplands Väsby då de kommunerna även saknade värden föregående månad
Januari 2014: Värden har använts från föregående månad för kommunerna Dals-Ed, Lysekil och Älmhult för att skatta riket och länet
Socialstyrelsens statistikdatabas 2018-01-23
